timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1743886695815,15531,HTTP Request,200,OK,Thread Group 1-66,text,true,,305,231,228,228,http://localhost:3080/transaction,15531,0,1
1743886695871,15490,HTTP Request,200,OK,Thread Group 1-49,text,true,,305,231,228,228,http://localhost:3129/transaction,15490,0,0
1743886695804,15557,HTTP Request,200,OK,Thread Group 1-18,text,true,,305,231,228,228,http://localhost:3184/transaction,15557,0,3
1743886695776,15588,HTTP Request,200,OK,Thread Group 1-36,text,true,,305,231,228,228,http://localhost:3192/transaction,15588,0,0
1743886695882,15495,HTTP Request,200,OK,Thread Group 1-43,text,true,,305,231,228,228,http://localhost:3175/transaction,15495,0,0
1743886695884,15501,HTTP Request,200,OK,Thread Group 1-74,text,true,,305,231,229,229,http://localhost:3234/transaction,15501,0,0
1743886701084,10316,HTTP Request,200,OK,Thread Group 1-126,text,true,,555,352,229,229,http://localhost:3001/total,10033,0,1
1743886701084,10033,HTTP Request-0,302,Found,Thread Group 1-126,text,true,,250,231,229,229,http://localhost:3001/transaction,10033,0,1
1743886711117,283,HTTP Request-1,200,OK,Thread Group 1-126,text,true,,305,121,229,229,http://localhost:3001/total,283,0,0
1743886695892,15524,HTTP Request,200,OK,Thread Group 1-57,text,true,,305,231,229,229,http://localhost:3071/transaction,15524,0,1
1743886695790,15641,HTTP Request,200,OK,Thread Group 1-13,text,true,,305,231,229,229,http://localhost:3223/transaction,15641,0,4
1743886695903,15528,HTTP Request,200,OK,Thread Group 1-50,text,true,,305,231,229,229,http://localhost:3071/transaction,15528,0,1
1743886695879,15987,HTTP Request,200,OK,Thread Group 1-67,text,true,,305,231,233,233,http://localhost:3089/transaction,15987,0,0
1743886695949,16126,HTTP Request,200,OK,Thread Group 1-58,text,true,,305,231,235,235,http://localhost:3233/transaction,16126,0,1
1743886695967,16115,HTTP Request,200,OK,Thread Group 1-52,text,true,,305,231,235,235,http://localhost:3199/transaction,16115,0,1
1743886695921,16175,HTTP Request,200,OK,Thread Group 1-38,text,true,,305,231,236,236,http://localhost:3006/transaction,16175,0,1
1743886695984,16128,HTTP Request,200,OK,Thread Group 1-75,text,true,,305,231,236,236,http://localhost:3189/transaction,16128,0,1
1743886696004,16123,HTTP Request,200,OK,Thread Group 1-60,text,true,,305,231,236,236,http://localhost:3065/transaction,16123,0,0
1743886696101,16034,HTTP Request,200,OK,Thread Group 1-76,text,true,,305,231,236,236,http://localhost:3217/transaction,16034,0,7
1743886696203,15933,HTTP Request,200,OK,Thread Group 1-77,text,true,,305,231,236,236,http://localhost:3193/transaction,15933,0,1
1743886696284,15853,HTTP Request,200,OK,Thread Group 1-78,text,true,,305,231,236,236,http://localhost:3206/transaction,15853,0,1
1743886696484,15663,HTTP Request,200,OK,Thread Group 1-80,text,true,,305,231,236,236,http://localhost:3125/transaction,15663,0,1
1743886696584,15566,HTTP Request,200,OK,Thread Group 1-81,text,true,,305,231,236,236,http://localhost:3250/transaction,15566,0,1
1743886696385,15767,HTTP Request,200,OK,Thread Group 1-79,text,true,,305,231,236,236,http://localhost:3042/transaction,15767,0,0
1743886696684,15469,HTTP Request,200,OK,Thread Group 1-82,text,true,,305,231,236,236,http://localhost:3194/transaction,15469,0,1
1743886696784,15369,HTTP Request,200,OK,Thread Group 1-83,text,true,,305,231,236,236,http://localhost:3052/transaction,15369,0,1
1743886696984,15169,HTTP Request,200,OK,Thread Group 1-85,text,true,,305,231,236,236,http://localhost:3042/transaction,15169,0,1
1743886697084,15070,HTTP Request,200,OK,Thread Group 1-86,text,true,,305,231,236,236,http://localhost:3086/transaction,15070,0,1
1743886696885,15273,HTTP Request,200,OK,Thread Group 1-84,text,true,,305,231,236,236,http://localhost:3064/transaction,15273,0,1
1743886697484,14677,HTTP Request,200,OK,Thread Group 1-90,text,true,,305,231,236,236,http://localhost:3068/transaction,14677,0,1
1743886697385,14779,HTTP Request,200,OK,Thread Group 1-89,text,true,,305,231,236,236,http://localhost:3109/transaction,14779,0,0
1743886697684,14487,HTTP Request,200,OK,Thread Group 1-92,text,true,,305,231,236,236,http://localhost:3060/transaction,14487,0,2
1743886697185,14987,HTTP Request,200,OK,Thread Group 1-87,text,true,,305,231,236,236,http://localhost:3078/transaction,14987,0,1
1743886698084,14092,HTTP Request,200,OK,Thread Group 1-96,text,true,,305,231,236,236,http://localhost:3061/transaction,14092,0,1
1743886697581,14598,HTTP Request,200,OK,Thread Group 1-91,text,true,,305,231,236,236,http://localhost:3211/transaction,14598,0,0
1743886697885,14294,HTTP Request,200,OK,Thread Group 1-94,text,true,,305,231,236,236,http://localhost:3251/transaction,14294,0,2
1743886698283,13898,HTTP Request,200,OK,Thread Group 1-98,text,true,,305,231,236,236,http://localhost:3080/transaction,13898,0,1
1743886698484,13700,HTTP Request,200,OK,Thread Group 1-100,text,true,,305,231,236,236,http://localhost:3031/transaction,13700,0,1
1743886697984,14196,HTTP Request,200,OK,Thread Group 1-95,text,true,,305,231,236,236,http://localhost:3234/transaction,14196,0,0
1743886698980,13209,HTTP Request,200,OK,Thread Group 1-105,text,true,,305,231,237,237,http://localhost:3229/transaction,13209,0,2
1743886699084,13107,HTTP Request,200,OK,Thread Group 1-106,text,true,,305,231,237,237,http://localhost:3123/transaction,13107,0,0
1743886698385,13806,HTTP Request,200,OK,Thread Group 1-99,text,true,,305,231,237,237,http://localhost:3179/transaction,13806,0,0
1743886698680,13698,HTTP Request,200,OK,Thread Group 1-102,text,true,,305,231,237,237,http://localhost:3121/transaction,13698,0,1
1743886698784,13594,HTTP Request,200,OK,Thread Group 1-103,text,true,,305,231,237,237,http://localhost:3120/transaction,13594,0,1
1743886699384,12994,HTTP Request,200,OK,Thread Group 1-109,text,true,,305,231,237,237,http://localhost:3161/transaction,12994,0,1
1743886699684,12696,HTTP Request,200,OK,Thread Group 1-112,text,true,,305,231,237,237,http://localhost:3152/transaction,12696,0,0
1743886698580,13800,HTTP Request,200,OK,Thread Group 1-101,text,true,,305,231,237,237,http://localhost:3120/transaction,13800,0,0
1743886697782,14598,HTTP Request,200,OK,Thread Group 1-93,text,true,,305,231,237,237,http://localhost:3139/transaction,14598,0,1
1743886699186,13192,HTTP Request,200,OK,Thread Group 1-107,text,true,,305,231,237,237,http://localhost:3143/transaction,13192,0,1
1743886699484,12896,HTTP Request,200,OK,Thread Group 1-110,text,true,,305,231,237,237,http://localhost:3085/transaction,12896,0,1
1743886701484,10895,HTTP Request,200,OK,Thread Group 1-130,text,true,,305,231,237,237,http://localhost:3028/transaction,10895,0,1
1743886701384,10996,HTTP Request,200,OK,Thread Group 1-129,text,true,,305,231,237,237,http://localhost:3087/transaction,10996,0,1
1743886701923,10457,HTTP Request,200,OK,Thread Group 1-59,text,true,,305,231,237,237,http://localhost:3203/transaction,10457,0,0
1743886698885,13493,HTTP Request,200,OK,Thread Group 1-104,text,true,,305,231,237,237,http://localhost:3245/transaction,13493,0,0
1743886701853,10526,HTTP Request,200,OK,Thread Group 1-68,text,true,,305,231,237,237,http://localhost:3221/transaction,10526,0,1
1743886700580,11800,HTTP Request,200,OK,Thread Group 1-121,text,true,,305,231,238,238,http://localhost:3090/transaction,11800,0,1
1743886700385,11994,HTTP Request,200,OK,Thread Group 1-119,text,true,,305,231,237,237,http://localhost:3219/transaction,11994,0,1
1743886701937,10444,HTTP Request,200,OK,Thread Group 1-44,text,true,,305,231,238,238,http://localhost:3028/transaction,10444,0,0
1743886700684,11697,HTTP Request,200,OK,Thread Group 1-122,text,true,,305,231,238,238,http://localhost:3082/transaction,11697,0,2
1743886701923,10458,HTTP Request,200,OK,Thread Group 1-51,text,true,,305,231,238,238,http://localhost:3211/transaction,10458,0,1
1743886701940,10441,HTTP Request,200,OK,Thread Group 1-5,text,true,,305,231,238,238,http://localhost:3022/transaction,10441,0,0
1743886701884,10495,HTTP Request,200,OK,Thread Group 1-134,text,true,,305,231,237,237,http://localhost:3252/transaction,10495,0,0
1743886696002,16377,HTTP Request,200,OK,Thread Group 1-25,text,true,,305,231,237,237,http://localhost:3028/transaction,16377,0,1
1743886697284,15095,HTTP Request,200,OK,Thread Group 1-88,text,true,,305,231,237,237,http://localhost:3151/transaction,15095,0,0
1743886701827,10552,HTTP Request,200,OK,Thread Group 1-61,text,true,,305,231,237,237,http://localhost:3051/transaction,10552,0,1
1743886700980,11399,HTTP Request,200,OK,Thread Group 1-125,text,true,,305,231,237,237,http://localhost:3144/transaction,11399,0,0
1743886700784,11595,HTTP Request,200,OK,Thread Group 1-123,text,true,,305,231,237,237,http://localhost:3161/transaction,11595,0,2
1743886701584,10795,HTTP Request,200,OK,Thread Group 1-131,text,true,,305,231,237,237,http://localhost:3110/transaction,10795,0,1
1743886701683,10696,HTTP Request,200,OK,Thread Group 1-132,text,true,,305,231,237,237,http://localhost:3123/transaction,10696,0,0
1743886701972,10409,HTTP Request,200,OK,Thread Group 1-69,text,true,,305,231,238,238,http://localhost:3203/transaction,10409,0,1
1743886700884,11495,HTTP Request,200,OK,Thread Group 1-124,text,true,,305,231,237,237,http://localhost:3127/transaction,11495,0,0
1743886701954,10427,HTTP Request,200,OK,Thread Group 1-62,text,true,,305,231,238,238,http://localhost:3154/transaction,10427,0,0
1743886701785,10594,HTTP Request,200,OK,Thread Group 1-133,text,true,,305,231,237,237,http://localhost:3119/transaction,10594,0,1
1743886701184,11197,HTTP Request,200,OK,Thread Group 1-127,text,true,,305,231,238,238,http://localhost:3157/transaction,11197,0,1
1743886701284,11095,HTTP Request,200,OK,Thread Group 1-128,text,true,,305,231,237,237,http://localhost:3247/transaction,11095,0,1
1743886698184,14195,HTTP Request,200,OK,Thread Group 1-97,text,true,,305,231,237,237,http://localhost:3070/transaction,14195,0,1
1743886700484,11895,HTTP Request,200,OK,Thread Group 1-120,text,true,,305,231,237,237,http://localhost:3129/transaction,11895,0,1
1743886700181,12198,HTTP Request,200,OK,Thread Group 1-117,text,true,,305,231,237,237,http://localhost:3228/transaction,12198,0,2
1743886699787,12592,HTTP Request,200,OK,Thread Group 1-113,text,true,,305,231,237,237,http://localhost:3239/transaction,12592,0,0
1743886700284,12095,HTTP Request,200,OK,Thread Group 1-118,text,true,,305,231,237,237,http://localhost:3229/transaction,12095,0,1
1743886700084,12295,HTTP Request,200,OK,Thread Group 1-116,text,true,,305,231,237,237,http://localhost:3089/transaction,12295,0,1
1743886699884,12495,HTTP Request,200,OK,Thread Group 1-114,text,true,,305,231,237,237,http://localhost:3183/transaction,12495,0,1
1743886699584,12795,HTTP Request,200,OK,Thread Group 1-111,text,true,,305,231,237,237,http://localhost:3176/transaction,12795,0,1
1743886699284,13095,HTTP Request,200,OK,Thread Group 1-108,text,true,,305,231,237,237,http://localhost:3005/transaction,13095,0,0
1743886699984,12395,HTTP Request,200,OK,Thread Group 1-115,text,true,,305,231,237,237,http://localhost:3143/transaction,12395,0,1
1743886701984,10447,HTTP Request,200,OK,Thread Group 1-135,text,true,,305,231,239,239,http://localhost:3135/transaction,10447,0,0
1743886701986,10513,HTTP Request,200,OK,Thread Group 1-45,text,true,,305,231,240,240,http://localhost:3201/transaction,10513,0,0
1743886702084,10474,HTTP Request,200,OK,Thread Group 1-136,text,true,,305,231,240,240,http://localhost:3072/transaction,10474,0,0
1743886702136,10430,HTTP Request,200,OK,Thread Group 1-14,text,true,,305,231,240,240,http://localhost:3243/transaction,10430,0,1
1743886702022,10572,HTTP Request,200,OK,Thread Group 1-30,text,true,,305,231,241,241,http://localhost:3006/transaction,10572,0,0
1743886702053,10557,HTTP Request,200,OK,Thread Group 1-70,text,true,,305,231,241,241,http://localhost:3047/transaction,10557,0,1
1743886702105,10506,HTTP Request,200,OK,Thread Group 1-15,text,true,,305,231,241,241,http://localhost:3053/transaction,10506,0,1
1743886702062,10570,HTTP Request,200,OK,Thread Group 1-39,text,true,,305,231,241,241,http://localhost:3245/transaction,10570,0,0
1743886702032,10601,HTTP Request,200,OK,Thread Group 1-1,text,true,,305,231,241,241,http://localhost:3090/transaction,10601,0,0
1743886702151,10488,HTTP Request,200,OK,Thread Group 1-41,text,true,,305,231,241,241,http://localhost:3143/transaction,10488,0,0
1743886702153,10494,HTTP Request,200,OK,Thread Group 1-32,text,true,,305,231,241,241,http://localhost:3061/transaction,10494,0,1
1743886702081,10589,HTTP Request,200,OK,Thread Group 1-53,text,true,,305,231,241,241,http://localhost:3078/transaction,10589,0,0
1743886702197,10483,HTTP Request,200,OK,Thread Group 1-16,text,true,,305,231,241,241,http://localhost:3079/transaction,10483,0,1
1743886702053,10628,HTTP Request,200,OK,Thread Group 1-63,text,true,,305,231,241,241,http://localhost:3224/transaction,10628,0,1
1743886702044,10647,HTTP Request,200,OK,Thread Group 1-7,text,true,,305,231,242,242,http://localhost:3209/transaction,10647,0,0
1743886702115,10584,HTTP Request,200,OK,Thread Group 1-54,text,true,,305,231,242,242,http://localhost:3014/transaction,10584,0,0
1743886702046,10663,HTTP Request,200,OK,Thread Group 1-6,text,true,,305,231,242,242,http://localhost:3126/transaction,10663,0,1
1743886702178,10531,HTTP Request,200,OK,Thread Group 1-3,text,true,,305,231,242,242,http://localhost:3080/transaction,10531,0,0
1743886702073,10660,HTTP Request,200,OK,Thread Group 1-8,text,true,,305,231,242,242,http://localhost:3073/transaction,10660,0,0
1743886702184,10558,HTTP Request,200,OK,Thread Group 1-137,text,true,,305,231,242,242,http://localhost:3155/transaction,10558,0,1
1743886702186,10556,HTTP Request,200,OK,Thread Group 1-23,text,true,,305,231,242,242,http://localhost:3132/transaction,10556,0,0
1743886702197,10562,HTTP Request,200,OK,Thread Group 1-17,text,true,,305,231,242,242,http://localhost:3199/transaction,10562,0,1
1743886702284,10476,HTTP Request,200,OK,Thread Group 1-138,text,true,,305,231,242,242,http://localhost:3110/transaction,10476,0,0
1743886702384,10377,HTTP Request,200,OK,Thread Group 1-139,text,true,,305,231,242,242,http://localhost:3046/transaction,10377,0,1
1743886702484,10278,HTTP Request,200,OK,Thread Group 1-140,text,true,,305,231,242,242,http://localhost:3248/transaction,10278,0,0
1743886702685,10078,HTTP Request,200,OK,Thread Group 1-142,text,true,,305,231,242,242,http://localhost:3184/transaction,10078,0,0
1743886702784,9979,HTTP Request,200,OK,Thread Group 1-143,text,true,,305,231,242,242,http://localhost:3135/transaction,9979,0,0
1743886703184,9598,HTTP Request,200,OK,Thread Group 1-147,text,true,,305,231,242,242,http://localhost:3148/transaction,9598,0,0
1743886703285,9497,HTTP Request,200,OK,Thread Group 1-148,text,true,,305,231,242,242,http://localhost:3101/transaction,9497,0,0
1743886703409,9374,HTTP Request,200,OK,Thread Group 1-149,text,true,,305,231,242,242,http://localhost:3174/transaction,9374,0,51
1743886703084,9700,HTTP Request,200,OK,Thread Group 1-146,text,true,,305,231,242,242,http://localhost:3068/transaction,9700,0,1
1743886703584,9201,HTTP Request,200,OK,Thread Group 1-151,text,true,,305,231,242,242,http://localhost:3208/transaction,9201,0,0
1743886703884,8904,HTTP Request,200,OK,Thread Group 1-154,text,true,,305,231,243,243,http://localhost:3177/transaction,8904,0,1
1743886703484,9304,HTTP Request,200,OK,Thread Group 1-150,text,true,,305,231,243,243,http://localhost:3074/transaction,9304,0,1
1743886704188,8601,HTTP Request,200,OK,Thread Group 1-157,text,true,,305,231,243,243,http://localhost:3193/transaction,8601,0,1
1743886704086,8703,HTTP Request,200,OK,Thread Group 1-156,text,true,,305,231,243,243,http://localhost:3002/transaction,8703,0,2
1743886704284,8508,HTTP Request,200,OK,Thread Group 1-158,text,true,,305,231,243,243,http://localhost:3049/transaction,8508,0,0
1743886703680,9112,HTTP Request,200,OK,Thread Group 1-152,text,true,,305,231,243,243,http://localhost:3106/transaction,9112,0,0
1743886703788,9005,HTTP Request,200,OK,Thread Group 1-153,text,true,,305,231,243,243,http://localhost:3038/transaction,9005,0,1
1743886704386,8419,HTTP Request,200,OK,Thread Group 1-159,text,true,,305,231,243,243,http://localhost:3038/transaction,8419,0,0
1743886704484,8322,HTTP Request,200,OK,Thread Group 1-160,text,true,,305,231,243,243,http://localhost:3242/transaction,8322,0,1
1743886704584,8225,HTTP Request,200,OK,Thread Group 1-161,text,true,,305,231,243,243,http://localhost:3226/transaction,8225,0,1
1743886704680,8131,HTTP Request,200,OK,Thread Group 1-162,text,true,,305,231,243,243,http://localhost:3132/transaction,8131,0,0
1743886704789,8028,HTTP Request,200,OK,Thread Group 1-163,text,true,,305,231,243,243,http://localhost:3061/transaction,8028,0,9
1743886704884,7934,HTTP Request,200,OK,Thread Group 1-164,text,true,,305,231,243,243,http://localhost:3105/transaction,7934,0,1
1743886704984,7834,HTTP Request,200,OK,Thread Group 1-165,text,true,,305,231,243,243,http://localhost:3127/transaction,7834,0,0
1743886705284,7536,HTTP Request,200,OK,Thread Group 1-168,text,true,,305,231,243,243,http://localhost:3248/transaction,7536,0,1
1743886705386,7435,HTTP Request,200,OK,Thread Group 1-169,text,true,,305,231,243,243,http://localhost:3147/transaction,7435,0,2
1743886705681,7143,HTTP Request,200,OK,Thread Group 1-172,text,true,,305,231,243,243,http://localhost:3189/transaction,7143,0,1
1743886705484,7346,HTTP Request,200,OK,Thread Group 1-170,text,true,,305,231,243,243,http://localhost:3170/transaction,7346,0,1
1743886705584,7246,HTTP Request,200,OK,Thread Group 1-171,text,true,,305,231,243,243,http://localhost:3235/transaction,7246,0,1
1743886702884,9950,HTTP Request,200,OK,Thread Group 1-144,text,true,,305,231,243,243,http://localhost:3057/transaction,9950,0,1
1743886705884,6955,HTTP Request,200,OK,Thread Group 1-174,text,true,,305,231,243,243,http://localhost:3182/transaction,6955,0,0
1743886706184,6655,HTTP Request,200,OK,Thread Group 1-177,text,true,,305,231,243,243,http://localhost:3170/transaction,6655,0,1
1743886705992,6847,HTTP Request,200,OK,Thread Group 1-175,text,true,,305,231,243,243,http://localhost:3092/transaction,6847,0,3
1743886706084,6756,HTTP Request,200,OK,Thread Group 1-176,text,true,,305,231,243,243,http://localhost:3014/transaction,6756,0,0
1743886706384,6456,HTTP Request,200,OK,Thread Group 1-179,text,true,,305,231,243,243,http://localhost:3209/transaction,6456,0,0
1743886706288,6552,HTTP Request,200,OK,Thread Group 1-178,text,true,,305,231,243,243,http://localhost:3136/transaction,6552,0,7
1743886702984,9860,HTTP Request,200,OK,Thread Group 1-145,text,true,,305,231,243,243,http://localhost:3021/transaction,9860,0,1
1743886703984,8866,HTTP Request,200,OK,Thread Group 1-155,text,true,,305,231,243,243,http://localhost:3173/transaction,8866,0,2
1743886702584,10268,HTTP Request,200,OK,Thread Group 1-141,text,true,,305,231,243,243,http://localhost:3220/transaction,10268,0,1
1743886705194,7664,HTTP Request,200,OK,Thread Group 1-167,text,true,,305,231,243,243,http://localhost:3225/transaction,7664,0,2
1743886705085,7775,HTTP Request,200,OK,Thread Group 1-166,text,true,,305,231,243,243,http://localhost:3034/transaction,7775,0,2
1743886705784,7077,HTTP Request,200,OK,Thread Group 1-173,text,true,,305,231,243,243,http://localhost:3225/transaction,7077,0,1
1743886706488,6400,HTTP Request,200,OK,Thread Group 1-180,text,true,,305,231,244,244,http://localhost:3138/transaction,6400,0,4
1743886706584,6306,HTTP Request,200,OK,Thread Group 1-181,text,true,,305,231,244,244,http://localhost:3217/transaction,6306,0,0
1743886706684,6207,HTTP Request,200,OK,Thread Group 1-182,text,true,,305,231,244,244,http://localhost:3073/transaction,6207,0,0
1743886706784,6110,HTTP Request,200,OK,Thread Group 1-183,text,true,,305,231,244,244,http://localhost:3214/transaction,6110,0,0
1743886706887,6007,HTTP Request,200,OK,Thread Group 1-184,text,true,,305,231,244,244,http://localhost:3089/transaction,6007,0,1
1743886706984,5913,HTTP Request,200,OK,Thread Group 1-185,text,true,,305,231,244,244,http://localhost:3017/transaction,5913,0,0
1743886707084,5827,HTTP Request,200,OK,Thread Group 1-186,text,true,,305,231,244,244,http://localhost:3178/transaction,5827,0,1
1743886707184,5728,HTTP Request,200,OK,Thread Group 1-187,text,true,,305,231,244,244,http://localhost:3066/transaction,5728,0,1
1743886707284,5628,HTTP Request,200,OK,Thread Group 1-188,text,true,,305,231,244,244,http://localhost:3125/transaction,5628,0,1
1743886707388,5526,HTTP Request,200,OK,Thread Group 1-189,text,true,,305,231,244,244,http://localhost:3233/transaction,5526,0,6
1743886707486,5430,HTTP Request,200,OK,Thread Group 1-190,text,true,,305,231,244,244,http://localhost:3239/transaction,5430,0,0
1743886707585,5333,HTTP Request,200,OK,Thread Group 1-191,text,true,,305,231,244,244,http://localhost:3072/transaction,5333,0,1
1743886707779,5143,HTTP Request,200,OK,Thread Group 1-193,text,true,,305,231,244,244,http://localhost:3244/transaction,5143,0,0
1743886707884,5038,HTTP Request,200,OK,Thread Group 1-194,text,true,,305,231,244,244,http://localhost:3030/transaction,5038,0,1
1743886707685,5247,HTTP Request,200,OK,Thread Group 1-192,text,true,,305,231,244,244,http://localhost:3024/transaction,5247,0,0
1743886711317,1625,HTTP Request,200,OK,Thread Group 1-28,text,true,,555,352,244,244,http://localhost:3001/total,1361,0,92
1743886711317,1361,HTTP Request-0,302,Found,Thread Group 1-28,text,true,,250,231,244,244,http://localhost:3001/transaction,1361,0,92
1743886712678,264,HTTP Request-1,200,OK,Thread Group 1-28,text,true,,305,121,244,244,http://localhost:3001/total,264,0,0
1743886707984,4959,HTTP Request,200,OK,Thread Group 1-195,text,true,,305,231,244,244,http://localhost:3223/transaction,4959,0,0
1743886708084,4860,HTTP Request,200,OK,Thread Group 1-196,text,true,,305,231,244,244,http://localhost:3109/transaction,4860,0,0
1743886708185,4769,HTTP Request,200,OK,Thread Group 1-197,text,true,,305,231,244,244,http://localhost:3197/transaction,4769,0,0
1743886708284,4671,HTTP Request,200,OK,Thread Group 1-198,text,true,,305,231,244,244,http://localhost:3053/transaction,4671,0,0
1743886708386,4583,HTTP Request,200,OK,Thread Group 1-199,text,true,,305,231,244,244,http://localhost:3129/transaction,4583,0,5
1743886708489,4481,HTTP Request,200,OK,Thread Group 1-200,text,true,,305,231,244,244,http://localhost:3203/transaction,4481,0,9
1743886708586,4390,HTTP Request,200,OK,Thread Group 1-201,text,true,,305,231,244,244,http://localhost:3104/transaction,4390,0,0
1743886708684,4293,HTTP Request,200,OK,Thread Group 1-202,text,true,,305,231,244,244,http://localhost:3036/transaction,4293,0,0
1743886708787,4191,HTTP Request,200,OK,Thread Group 1-203,text,true,,305,231,244,244,http://localhost:3072/transaction,4191,0,3
1743886708888,4091,HTTP Request,200,OK,Thread Group 1-204,text,true,,305,231,244,244,http://localhost:3086/transaction,4091,0,8
1743886709187,3797,HTTP Request,200,OK,Thread Group 1-207,text,true,,305,231,245,245,http://localhost:3217/transaction,3797,0,5
1743886709284,3701,HTTP Request,200,OK,Thread Group 1-208,text,true,,305,231,245,245,http://localhost:3245/transaction,3701,0,1
1743886709084,3901,HTTP Request,200,OK,Thread Group 1-206,text,true,,305,231,245,245,http://localhost:3128/transaction,3901,0,1
1743886708984,4006,HTTP Request,200,OK,Thread Group 1-205,text,true,,305,231,245,245,http://localhost:3204/transaction,4006,0,1
1743886709384,3606,HTTP Request,200,OK,Thread Group 1-209,text,true,,305,231,245,245,http://localhost:3097/transaction,3606,0,1
1743886709484,3509,HTTP Request,200,OK,Thread Group 1-210,text,true,,305,231,245,245,http://localhost:3052/transaction,3509,0,1
1743886709584,3412,HTTP Request,200,OK,Thread Group 1-211,text,true,,305,231,245,245,http://localhost:3014/transaction,3412,0,0
1743886709708,3289,HTTP Request,200,OK,Thread Group 1-212,text,true,,305,231,245,245,http://localhost:3217/transaction,3289,0,0
1743886709782,3232,HTTP Request,200,OK,Thread Group 1-213,text,true,,305,231,245,245,http://localhost:3030/transaction,3232,0,1
1743886709886,3130,HTTP Request,200,OK,Thread Group 1-214,text,true,,305,231,245,245,http://localhost:3155/transaction,3130,0,5
1743886709987,3033,HTTP Request,200,OK,Thread Group 1-215,text,true,,305,231,245,245,http://localhost:3180/transaction,3033,0,5
1743886710084,2939,HTTP Request,200,OK,Thread Group 1-216,text,true,,305,231,245,245,http://localhost:3107/transaction,2939,0,1
1743886710184,2839,HTTP Request,200,OK,Thread Group 1-217,text,true,,305,231,245,245,http://localhost:3244/transaction,2839,0,1
1743886710284,2746,HTTP Request,200,OK,Thread Group 1-218,text,true,,305,231,245,245,http://localhost:3007/transaction,2746,0,0
1743886710484,2549,HTTP Request,200,OK,Thread Group 1-220,text,true,,305,231,245,245,http://localhost:3191/transaction,2549,0,1
1743886710384,2649,HTTP Request,200,OK,Thread Group 1-219,text,true,,305,231,245,245,http://localhost:3242/transaction,2649,0,0
1743886710684,2352,HTTP Request,200,OK,Thread Group 1-222,text,true,,305,231,245,245,http://localhost:3187/transaction,2352,0,0
1743886710724,2316,HTTP Request,200,OK,Thread Group 1-64,text,true,,305,231,245,245,http://localhost:3028/transaction,2316,0,1
1743886710584,2458,HTTP Request,200,OK,Thread Group 1-221,text,true,,305,231,245,245,http://localhost:3131/transaction,2458,0,1
1743886710724,2319,HTTP Request,200,OK,Thread Group 1-11,text,true,,305,231,245,245,http://localhost:3130/transaction,2319,0,1
1743886710733,2320,HTTP Request,200,OK,Thread Group 1-2,text,true,,305,231,245,245,http://localhost:3080/transaction,2320,0,0
1743886710747,2323,HTTP Request,200,OK,Thread Group 1-55,text,true,,305,231,245,245,http://localhost:3188/transaction,2323,0,1
1743886710747,2324,HTTP Request,200,OK,Thread Group 1-35,text,true,,305,231,245,245,http://localhost:3225/transaction,2324,0,1
1743886710745,2335,HTTP Request,200,OK,Thread Group 1-29,text,true,,305,231,245,245,http://localhost:3016/transaction,2335,0,1
1743886710749,2331,HTTP Request,200,OK,Thread Group 1-20,text,true,,305,231,245,245,http://localhost:3160/transaction,2331,0,0
1743886710759,2335,HTTP Request,200,OK,Thread Group 1-12,text,true,,305,231,246,246,http://localhost:3002/transaction,2335,0,0
1743886710756,2339,HTTP Request,200,OK,Thread Group 1-24,text,true,,305,231,246,246,http://localhost:3003/transaction,2339,0,0
1743886710765,2336,HTTP Request,200,OK,Thread Group 1-71,text,true,,305,231,246,246,http://localhost:3183/transaction,2336,0,1
1743886710784,2323,HTTP Request,200,OK,Thread Group 1-223,text,true,,305,231,246,246,http://localhost:3081/transaction,2323,0,0
1743886710884,2248,HTTP Request,200,OK,Thread Group 1-224,text,true,,305,231,246,246,http://localhost:3247/transaction,2248,0,0
1743886711177,1968,HTTP Request,200,OK,Thread Group 1-46,text,true,,305,231,246,246,http://localhost:3196/transaction,1968,0,0
1743886710984,2162,HTTP Request,200,OK,Thread Group 1-225,text,true,,305,231,246,246,http://localhost:3117/transaction,2162,0,0
1743886711084,2081,HTTP Request,200,OK,Thread Group 1-226,text,true,,305,231,246,246,http://localhost:3131/transaction,2081,0,0
1743886711184,1994,HTTP Request,200,OK,Thread Group 1-227,text,true,,305,231,246,246,http://localhost:3032/transaction,1994,0,0
1743886711216,1963,HTTP Request,200,OK,Thread Group 1-19,text,true,,305,231,246,246,http://localhost:3098/transaction,1963,0,1
1743886711197,1982,HTTP Request,200,OK,Thread Group 1-4,text,true,,305,231,246,246,http://localhost:3161/transaction,1982,0,1
1743886711213,1981,HTTP Request,200,OK,Thread Group 1-9,text,true,,305,231,247,247,http://localhost:3145/transaction,1981,0,1
1743886711228,1969,HTTP Request,200,OK,Thread Group 1-27,text,true,,305,231,247,247,http://localhost:3151/transaction,1969,0,0
1743886711235,1969,HTTP Request,200,OK,Thread Group 1-47,text,true,,305,231,247,247,http://localhost:3071/transaction,1969,0,0
1743886711243,2115,HTTP Request,200,OK,Thread Group 1-21,text,true,,305,231,248,248,http://localhost:3210/transaction,2115,0,0
